OBJECTID,name,address,longitude,latitude,type
2424,山西南路349弄11号楼,山西南路349弄9-11号无锡小区,121.480773,31.239384,地名地址信息
2425,福瑞小区3号,温州路48号(新闸路地铁站6号口步行100米),121.470532,31.237979,地名地址信息
2426,永平安19号,宁波路620弄3-21号,121.475486,31.236867,地名地址信息
2427,怀德里凤阳路200弄6号,凤阳路200弄3-11号、4-12号,121.47167,31.234851,地名地址信息
2428,协和里25号,牯岭路167号近黄河路(人民广场地铁站8号口步行350米),121.470842,31.235423,地名地址信息
2429,山西南路331弄6号楼,山西南路349弄9-11号无锡小区,121.481058,31.239314,地名地址信息
2430,怀德里凤阳路200弄10号,凤阳路200弄3-11号、4-12号,121.471563,31.235096,地名地址信息
2431,贵州路77弄10号楼,贵州路与南京路步行街交叉口西北20米,121.476264,31.235237,地名地址信息
2432,人安里6号,"牯岭路145弄3-33号,牯岭路145弄4-26号",121.471051,31.235755,地名地址信息
2433,渭水坊宁波路542弄3号,广西北路470弄2-10号,121.476911,31.237024,地名地址信息
2434,衍庆里20号,厦门路230弄2-76号,121.474248,31.239605,地名地址信息
2435,人安里19号,"牯岭路145弄3-33号,牯岭路145弄4-26号",121.471417,31.235633,地名地址信息
2436,人安里18号,牯岭路167号近黄河路(人民广场地铁站8号口步行350米),121.47112,31.235524,地名地址信息
2437,南无锡路64弄4号楼,山西南路349弄9-11号无锡小区,121.480177,31.238728,地名地址信息
2438,北京东路499弄8号楼,外滩街道无锡小区北京东路499弄614号,121.480457,31.239314,地名地址信息
2439,衍庆里74号,厦门路230弄2-76号,121.473946,31.240258,地名地址信息
2440,福瑞小区35号,温州路48号(新闸路地铁站6号口步行100米),121.470572,31.237821,地名地址信息
2441,北无锡路46弄7号楼,外滩街道北京东路无锡小区,121.480379,31.239121,地名地址信息
2442,牛庄路583弄5号楼,牛庄路583-5号附近,121.479153,31.23795,地名地址信息
2443,北无锡路46弄11号楼,北无锡路46弄1-11号,121.480415,31.239137,地名地址信息
2444,渭水坊宁波路542弄7号,广西北路470弄2-10号,121.476857,31.237159,地名地址信息
2445,人安里26号,"牯岭路145弄3-33号,牯岭路145弄4-26号",121.471139,31.23536,地名地址信息
2446,北京东路393弄2号楼,外滩街道北京东路山北小区,121.482535,31.240092,地名地址信息
2447,怀德里凤阳路228弄22号,凤阳路200弄3-11号、4-12号,121.471384,31.23466,地名地址信息
2448,宁波路620弄13号楼,牛庄路永平安,121.475621,31.23694,地名地址信息
2449,协和里21号,牯岭路167号近黄河路(人民广场地铁站8号口步行350米),121.470738,31.235388,地名地址信息
2450,山西南路349弄9号楼,山西南路349弄9-11号无锡小区,121.480978,31.239355,地名地址信息
2451,黄河路132弄29号楼,牯岭路167号近黄河路(人民广场地铁站8号口步行350米),121.470927,31.23547,地名地址信息
2452,河畔明珠5号,南苏州路877弄1-5号,121.475134,31.240575,地名地址信息
2453,协和里10号,牯岭路167号近黄河路(人民广场地铁站8号口步行350米),121.470828,31.23532,地名地址信息
2454,Rebecco(新世界城店),南京西路2-88号新世界城三楼(人民广场地铁站7号口旁),121.473535,31.235053,生活服务
2455,上海慧形五金机电经营部,宁波路与山西南路交叉口东北20米,121.481752,31.238731,购物服务
2456,怀德里凤阳路228弄24号,凤阳路200弄3-11号、4-12号,121.471472,31.234689,地名地址信息
2457,老上海美食名小吃(新世界城店),南京西路2新世界城B1层(人民广场地铁站7号口步行60米),121.473609,31.234771,餐饮服务
2458,TSL谢瑞麟(新世界城店),南京西路2-68号新世界城L1层,121.473475,31.235455,购物服务
2459,协和里20号,牯岭路167号近黄河路(人民广场地铁站8号口步行350米),121.470908,31.235178,地名地址信息
2460,上海润荀酒店管理有限公司,宁波路51-1号附近(南京东路地铁站6号口步行150米),121.485849,31.239492,公司企业
2461,大上海电影院售票处,凤阳路与西藏中路交叉口东40米,121.474393,31.236036,生活服务
2462,南京东路街道牛庄居民区妇女之家,芝罘路与贵州路交叉口东20米,121.4758,31.237675,政府机构及社会团体
2463,诗坪房产公司,宁波路308号(南京东路地铁站1号口步行330米),121.4815,31.238967,生活服务
2464,徐慧专业化妆-跟妆彩妆造型馆(人民广场店),云南北路59号六合大厦F9层,121.474808,31.237217,生活服务
2465,CCChen的家民宿(上海河南路桥店),北苏州路400号河滨大楼(天潼路地铁站3号口步行250米),121.483011,31.242637,住宿服务
2466,上海总商会,宝格丽酒店(天潼路地铁站3号口步行190米),121.48236,31.242669,政府机构及社会团体
2467,上汽人才公寓,南苏州路445号(南京东路地铁站6号口步行380米),121.48269,31.240949,住宿服务
2468,宁波路446弄1号楼,宁波路萃祥坊,121.478913,31.237595,地名地址信息
2469,星之健身(科技京城店),北京东路668号东楼,121.478439,31.239358,体育休闲服务
2470,北无锡路60弄6号楼,北无锡路25弄4-6号,121.480844,31.238897,地名地址信息
2471,衍庆里12号,厦门路230弄2-76号,121.474316,31.23945,地名地址信息
2472,kipLiNq(新世界城店),南京西路2-88号上海新世界百货2楼,121.473585,31.23537,购物服务
2473,华联商厦(南京东路店),南京东路340号(南京东路地铁站1号口步行70米),121.483233,31.23718,购物服务
2474,张亮麻辣烫(天津路店),天津路128号(南京东路地铁站5号口步行100米),121.483664,31.238456,餐饮服务
2475,寰图健身工房(雅居乐国际广场店),西藏中路525号(人民广场地铁站7号口步行280米),121.4736,31.236043,体育休闲服务
2476,段记开心小吃(宁波路店),宁波路190号(南京东路地铁站6号口步行100米),121.483601,31.239216,餐饮服务
2477,沙县小吃(宁波路店),宁波路633号(人民广场地铁站19号口步行410米),121.475696,31.236444,餐饮服务
2478,城家公寓(上海天津路店),天津路258号,121.481593,31.237707,住宿服务
2479,顾家弄88号,北京东路649号附近,121.47787,31.238684,地名地址信息
2480,迪信通(新世界城店),南京西路2-68号新世界城7楼7a18,121.473633,31.235567,购物服务
2481,惠食佳·上海朱雀茶室(第一百货商业中心C馆店),南京东路800号第一百货c馆F4层,121.475435,31.235443,餐饮服务
2482,莱绅通灵(新世界城店),南京西路68号新世界城一楼(人民广场地铁站7号口步行70米),121.473083,31.234853,购物服务
2483,上海晶士霸物资有限公司,北京东路500号-2号(南京东路地铁站1号口步行460米),121.480577,31.239749,公司企业
2484,定兴路蛋饼摊,定兴路6号(人民广场地铁站8号口步行330米),121.47149,31.235403,餐饮服务
2485,百年老北站历史文化馆,山西北路126号附近,121.477934,31.241577,科教文化服务
2486,德邦快递(上海科技京城店),北京东路668号科技京城C124室,121.478358,31.239589,生活服务
2487,ANNA SUI(新世界城),南京西路2-68号新世界城L1层,121.473238,31.235337,购物服务
2488,人马线私教工作室(恒基名人购物中心店),南京东路300号恒基名人购物中心L5层,121.484043,31.237627,体育休闲服务
2489,女洗手间(恒基名人购物中心),南京东路300号恒基名人购物中心B2层,121.48402,31.238023,公共设施
2490,女洗手间(恒基名人购物中心),南京东路300号恒基名人购物中心B1层,121.484113,31.2379,公共设施
2491,无障碍洗手间(恒基名人购物中心),南京东路300号恒基名人购物中心L2层,121.484356,31.2381,公共设施
2492,女洗手间(恒基名人购物中心),南京东路300号恒基名人购物中心L4层,121.484356,31.238148,公共设施
2493,无障碍洗手间(恒基名人购物中心),南京东路300号恒基名人购物中心L4层,121.484278,31.238171,公共设施
2494,女洗手间(恒基名人购物中心),南京东路300号恒基名人购物中心L6层,121.484059,31.238074,公共设施
2495,女洗手间(恒基名人购物中心),南京东路300号恒基名人购物中心L3层,121.484368,31.238133,公共设施
2496,申通快递(华盛大厦店),汉口路400号华盛大厦一楼,121.480492,31.237355,生活服务
2497,菜饭骨头汤(牛庄路),牛庄路763号(人民广场地铁站19号口步行450米),121.475759,31.237145,餐饮服务
2498,留学快问,北京东路270号中一大楼3层,121.484783,31.240909,科教文化服务
2499,东方香天下(上海科技京城店),北京东路668号北京东路东楼F17层,121.478437,31.23934,餐饮服务
2500,上海博为峰培训中心,云南北路59号六合大厦15层,121.474818,31.237145,科教文化服务
2501,中国建设银行24小时自助银行(上海西藏路支行),南京西路2-68号新世界城L1层,121.472704,31.234971,金融保险服务
2502,HR(新世界城店),南京西路2-68号新世界城L2层,121.473617,31.235356,购物服务
2503,卡西欧(新世界城店),南京西路2-88号上海新世界城三楼,121.473326,31.235277,购物服务
2504,无障碍洗手间(新世界城),南京西路2-68号新世界城B1层,121.473144,31.234738,公共设施
2505,无障碍洗手间(新世界城6层),西藏中路399号新世界城L6层,121.473155,31.235105,公共设施
2506,无障碍洗手间(新世界城L5层),西藏中路399号新世界城L5层,121.473155,31.235107,公共设施
2507,无障碍洗手间(新世界城10层),西藏中路399号新世界城L10层,121.473212,31.235065,公共设施
2508,全季酒店(上海外滩宁波路店),宁波路50号(近南京东路地铁2、10号线6号口),121.486142,31.239872,住宿服务
2509,小红椒,江西中路与香港路交叉口东南100米,121.485262,31.241485,餐饮服务
2510,兽鸟健身(新世界城店),南京西路2新世界城L6层(人民广场地铁站19号口步行80米),121.473906,31.235595,体育休闲服务
2511,双囍老铺(人民广场店),广西北路493号底层前后间部位,121.476392,31.237292,餐饮服务
2512,唯庭强生酒店,北京东路816号,121.474772,31.238188,住宿服务
2513,上海5D星空错觉艺术馆,六合路98号港陆黄浦中心F13层,121.475002,31.236596,科教文化服务
2514,怪兽充电(京炉·北京烤鸭火锅第一百货店),南京东路830号第一百货B馆5楼海底捞火锅旁,121.474538,31.235662,生活服务
2515,荣越日料店,西藏中路555号上海雅居乐万豪侯爵酒店二楼,121.473614,31.236373,购物服务
2516,达丰大楼,宁波路349号(南京东路地铁站1号口步行380米),121.480651,31.238282,商务住宅
2517,怪兽充电(绿雅酒家),江西中路372号2层,121.485829,31.240133,生活服务
2518,来电(海底捞火锅人民广场店),西藏中路500号上海市第一百货商店5层,121.474567,31.236003,生活服务
2519,怪兽充电(华安美丽馆人广旗舰店),南京西路110号,121.472582,31.234176,生活服务
2520,来电(皇子形象-概念沙龙),六合路98号港陆黄浦中心1楼101室(南京路步行街),121.474471,31.236553,生活服务
2521,来电(尚品天泰新世界大丸百货),南京东路228号新世界大丸百货6层C-04(河南中路),121.486214,31.238314,生活服务
2522,怪兽充电(OhBar LIVE HOUSE),六合路158号1楼(近新世界),121.474696,31.237099,生活服务
2523,街电(麻省理功深海烤鱼南京东路店),天津路258号近山西南路,121.481712,31.237767,生活服务
2524,来电(鹿角巷),福建中路与香粉弄交叉口北40米,121.480105,31.236715,生活服务
2525,ICOX健身私教馆(外滩店),南苏州路381-3F(南京东路地铁站6号口步行340米),121.48359,31.24177,体育休闲服务
2526,女洗手间(新世界大丸百货),南京东路228号新世界大丸百货F5层,121.486143,31.238584,公共设施
2527,哺乳室(新世界大丸百货),南京东路228号新世界大丸百货F6层,121.484851,31.238487,公共设施
2528,无障碍洗手间(新世界大丸百货),南京东路228号新世界大丸百货F2层,121.486074,31.23853,公共设施
2529,男洗手间(新世界大丸百货),南京东路228号新世界大丸百货F2层,121.486036,31.238519,公共设施
2530,男洗手间(新世界大丸百货),南京东路228号新世界大丸百货B2层,121.485912,31.238644,公共设施
2531,无障碍洗手间(新世界大丸百货),南京东路228号新世界大丸百货B2层,121.485889,31.238661,公共设施
2532,男洗手间(新世界大丸百货),南京东路228号新世界大丸百货F3层,121.486085,31.238536,公共设施
2533,无障碍洗手间(新世界大丸百货),南京东路228号新世界大丸百货B1层,121.485437,31.238717,公共设施
2534,男洗手间(新世界大丸百货),南京东路228号新世界大丸百货B1层,121.485641,31.23878,公共设施
2535,无障碍洗手间(新世界大丸百货),南京东路228号新世界大丸百货F5层,121.486123,31.238532,公共设施
2536,男洗手间(新世界大丸百货),南京东路228号新世界大丸百货F4层,121.486095,31.238524,公共设施
2537,怪兽充电(广场嘉廷酒店),新闸路126号,121.471245,31.238681,生活服务
2538,上海悦昌食府(无锡小区店),山西南路291号(南京东路地铁站1号口步行300米),121.481464,31.238724,餐饮服务
2539,综治工作站,北京东路牛庄小区(芝罘路),121.474888,31.237821,政府机构及社会团体
2540,徐记重庆牛肉面,山西南路与宁波路交接口289号,121.481793,31.238611,餐饮服务
2541,云杉智慧充电站(新一百大厦),宁波路659号上海新一百大厦停车库,121.475227,31.236291,汽车服务
2542,诚通股权投资基金管理有限公司,北京东路280号(南京东路地铁站6号口步行240米),121.484589,31.240601,公司企业
2543,雅悦齿科(科特满口腔门诊),凤阳路190号(人民广场地铁站出入口步行210米),121.471829,31.234744,医疗保健服务
2544,上海EGEEC黎玑公寓,新闸路168号水景苑(新闸路地铁站6号口步行90米),121.470351,31.238507,住宿服务
2545,来电(阿峰餐馆),山西南路242号,121.482029,31.237944,生活服务
2546,来电(润幻SPA),南京东路18号南京东路324弄19号,121.483474,31.237664,生活服务
2547,乐刻运动健身(第一百货商业中心店),南京东路800号第一百货c馆2层(阿迪达斯对面扶梯旁边),121.475308,31.235767,体育休闲服务
2548,逗号公寓,宁波路与江西中路交叉口西40米,121.485531,31.239585,住宿服务
2549,公用电话,北京东路与贵州路交叉口西60米,121.474786,31.238187,公共设施
2550,公用电话,贵州路与北京东路交叉口南20米,121.475438,31.238062,公共设施
2551,中共黄浦区离退休干部工作委员会,天津路与龙泉园路交叉口东40米,121.478909,31.236646,政府机构及社会团体
2552,吴江麻辣烫,浙江中路486号,121.477119,31.237707,餐饮服务
2553,上海交通大学医学院附属第九人民医院黄浦分院中医门诊部,宁波路109号(南京东路地铁站6号口旁),121.484619,31.23926,医疗保健服务
2554,嘉兴香粽,浙江中路495号,121.477016,31.237543,餐饮服务
2555,彩虹舞蹈(恒基名人购物中心),南京东路300号恒基名人购物中心L4层,121.483893,31.238056,科教文化服务
2556,好再来河南牛肉拉面(贵州路店),贵州路136号(人民广场地铁站19号口步行420米),121.476175,31.23647,餐饮服务
2557,上海蔡同德保健品经营部有限公司,西藏中路725弄35号(新闸路地铁站6号口步行300米),121.4717,31.238946,公司企业
2558,ATLAS Brewery寰图精酿(雅居乐店),西藏中路525号雅居乐国际广场F1层,121.472614,31.236244,体育休闲服务
2559,花倾城鲜花,泛太平洋国际大厦(人民广场地铁站19号口步行310米),121.474044,31.236845,购物服务
2560,上海无所谓公寓(新闸路分店),长新大楼(新闸路200号)(新闸路地铁站6号口步行50米),121.469847,31.238668,住宿服务
2561,鮨士道(恒基名人购物中心店),南京东路300号恒基名人购物中心B2,121.483887,31.237879,餐饮服务
2562,樱树花-按摩SPA(新世界大丸百货店),江西中路与沙市二路交叉口西北60米(南京东路地铁站7号口旁),121.486307,31.23815,生活服务
2563,上海市黄浦区司法局南京东路司法所,新闸路124-2号(人民广场地铁站19号口步行460米),121.476342,31.236603,政府机构及社会团体
2564,816sweet酒吧,北京东路816号,121.474808,31.238243,体育休闲服务
2565,西域风情美食(福瑞小区店)(暂停营业),温州路48号福瑞小区(新闸路地铁站6号口步行80米),121.470117,31.238264,餐饮服务
2566,嘎噶重庆小面(贵州路店),贵州路151号(人民广场地铁站19号口步行450米),121.475937,31.236744,餐饮服务
2567,来电(派恩厨房第一百货店),西藏中路488号第一百货地下一层B02-B01-0-201A室,121.47467,31.235869,生活服务
2568,德和里,山西南路349弄(南京东路地铁站1号口步行400米),121.481078,31.239556,商务住宅
2569,临安小胡桃,贵州路与宁波路交叉口南40米,121.476066,31.236305,餐饮服务
2570,手机数码,上海钱业公会南门旁(南京东路地铁站1号口步行310米),121.481594,31.238856,购物服务
2571,房地大厦西楼,北京西路与温州路交叉口东20米,121.470859,31.236227,商务住宅
2572,男洗手间,福建中路上海科技京城,121.478537,31.239831,公共设施
2573,上海艾迪逊酒店-游泳池,南京东路上海艾迪逊酒店(南京东路地铁站7号口步行270米),121.48582,31.23767,体育休闲服务
2574,寰图办公(雅居乐国际广场店),西藏中路525号雅居乐国际广场裙楼3楼前台,121.473076,31.236162,购物服务
2575,宁波路284弄,宁波路与山西南路交叉口东北40米,121.481862,31.238798,商务住宅
2576,必胜宅急送,西藏中路与凤阳路交叉口东南40米,121.474198,31.235894,餐饮服务
2577,早阳鲜包﹤浙江中路店店﹥,浙江中路497号,121.476968,31.237542,餐饮服务
2578,上海华东师范开放教育学院,浙江中路400号918室,121.478106,31.236296,科教文化服务
2579,白河路-占道停车场,白河路与定兴路交叉口南20米,121.471874,31.235217,交通设施服务
2580,南京东路街道社会卫生服务中心浙江中路分中心,天津路398-396号(南京东路地铁站4号口步行490米),121.478936,31.236855,医疗保健服务
2581,南京东路街道社区治安综合治理工作中心,宁波路爱民弄(人民广场地铁站19号口步行450米),121.476294,31.236589,政府机构及社会团体
2582,苔竹(上海)信息科技有限公司,南苏州路333号华隆大厦F21层,121.484058,31.241949,公司企业
2583,鸢尾花公寓(北京东路分店),"北京东路393弄1号(北京东路395号2楼,靠近山东北路)",121.482585,31.240103,住宿服务
2584,天津路外贸服饰,南京东路558号南京路步行街(东北角),121.481619,31.237543,购物服务
2585,如家商旅酒店(上海外滩南京路步行街地铁站店),北京东路471号物资大厦1层,121.48122,31.239606,住宿服务
2586,成都贰贰幺文化传播有限公司上海南京东路分公司,新世界大丸百货4楼萍果牛仔专柜(南京东路地铁站2号口旁),121.484411,31.2376,科教文化服务
2587,上海巧猪网络科技有限公司,南苏州路华隆大厦21楼(南京东路地铁站6号口步行410米),121.483969,31.242041,公司企业
2588,北京居民区党总支,北京东路288弄80号附近,121.484306,31.241818,政府机构及社会团体
2589,宁波居民区助老服务点,宁波路与河南中路交叉口东北50米(南京东路地铁站6号口旁),121.484577,31.239468,生活服务
2590,宝瑞斌控股集团有限公司,六合路与南京路步行街交叉口西北60米,121.474847,31.23518,公司企业
2591,1小时手机快修中心,天津路157弄10号(天津路与山东中路交叉口),121.483406,31.237753,生活服务
2592,美豫投资集团,江西中路421号(南京东路地铁站6号口步行320米),121.485288,31.240965,金融保险服务
2593,Magic90r魔术培训主题馆,南京西路新世界城8楼(人民广场地铁站19号口步行80米),121.473861,31.235135,科教文化服务
2594,全季酒店,凤阳路思源商厦(人民广场地铁站19号口步行310米),121.474404,31.236368,住宿服务
2595,上海宝地朴乐里酒店,天津路128号(南京东路地铁站5号口步行80米),121.483601,31.238467,住宿服务
2596,来电(新干线我的饭店),山西南路276号,121.481781,31.238418,生活服务
2597,来尚图文广告,牯岭路155号(新闸路地铁站6号口步行310米),121.470934,31.235919,生活服务
2598,全季酒店(上海外滩四川中路店),四川中路607号,121.486096,31.241919,住宿服务
2599,来电(辛格小镇天津路店),天津路148号,121.483373,31.238368,生活服务
2600,来电(海泽饭店山西南路店),山西南路187号(山西南路天津路),121.482209,31.237101,生活服务
2601,来电(砂锅云南过桥米线),宁波路188号,121.483706,31.239245,生活服务
2602,胖胖君的新疆抓饭,江西中路460弄8号,121.485826,31.242086,餐饮服务
2603,来电(唐记福酸菜小鱼),宁波路214号1层,121.483265,31.239199,生活服务
2604,街电(肥龙堂),香粉弄68号(南京路步行街第一医药商厦旁弄堂内),121.47877,31.236241,生活服务
2605,琵琶蛮·淮扬菜(第一百货商业中心C馆店),南京东路800号第一百货c馆F6层,121.475435,31.235443,餐饮服务
2606,上海消防总队黄浦支队河南中队,天津路271号(南京东路地铁站1号口步行270米),121.481254,31.237392,政府机构及社会团体
2607,来电(手成食铺),宁波路222号C室,121.48307,31.239169,生活服务
2608,上海雅苑空中花园公寓,西藏中路525号雅居乐国际广场6楼,121.473163,31.236121,住宿服务
2609,上海黄浦碧云苑服务公寓,北京西路55号(新闸路地铁站6号口步行390米),121.472346,31.236962,住宿服务
2610,一间森林青年旅舍(上海外滩南京东路步行街店),贵州路107号2楼(人民广场地铁站19号口步行370米),121.476094,31.236021,住宿服务
2611,上海日玺置业公寓(10号店),水景苑(新闸路168号)(新闸路地铁站6号口步行120米),121.47049,31.238748,住宿服务
2612,小輝哥火鍋(新世界城店),南京西路2-68号新世界城9楼(人民广场地铁站7号口旁),121.47346,31.234889,餐饮服务
2613,来电(虾贝勒上海南京东路旗舰店),山西南路193号(南京饭店对面),121.482145,31.237213,生活服务
2614,LEVI’S(新世界城店),南京西路2-68号新世界城L4层,121.473266,31.235325,购物服务
2615,来电(王子记食府西南路店),山西南路233号(近天津路口),121.481837,31.237813,生活服务
2616,来电(华安养生),凤阳路218号(国际饭店后面),121.47157,31.234193,生活服务
2617,新闸路147弄3号啊牛烟杂店,新闸路147弄3号烟杂店(新闸路地铁站6号口步行150米),121.470542,31.23805,购物服务
2618,赖恩厨房(第一百货商业中心店),南京东路800号第一百货商业中心B1层,121.474482,31.235534,餐饮服务
2619,来电(细雨倾城小龙虾香辣蟹黄浦店),宁波路240号细雨倾城小龙虾,121.482456,31.23904,生活服务
2620,鼎植口腔(人民广场店),六合路98号港陆黄浦中心17层,121.47477,31.236765,医疗保健服务
2621,平成屋(第一百货店),西藏中路488号第六层B02-F06-1-202室,121.474648,31.235473,餐饮服务
2622,Manner Coffee(南京东路泰康店),南京东路300号恒基名人购物中心B1层,121.484025,31.237696,餐饮服务
2623,华东师范大学网络教育人广招生报名中心,北京西路61乙新金桥广场F3层,121.472742,31.236962,科教文化服务
2624,上海私房牛肉面,南京东路388号2楼(南京东路地铁站1号口步行320米),121.480292,31.23684,餐饮服务
2625,上海迦文实业有限公司,宁波路571号(人民广场地铁站19号口步行390米),121.475575,31.236591,公司企业
2626,mR.时光造型工作室,天津路415号,121.478686,31.23662,生活服务
2627,上海黄浦降温食用冰块配送中心,六合路与牛庄路交叉口北40米,121.47477,31.237129,生活服务
2628,千羽鹤日本语,六合路98号港陆黄浦中心8楼,121.474965,31.23667,科教文化服务
2629,秋恋广告(上海)有限公司,西藏中路728号美欣大厦F1层,121.473001,31.23951,公司企业
2630,Roof顶层酒吧(上海艾迪逊酒店),南京东路199号艾迪逊酒店29楼,121.485892,31.237705,体育休闲服务
2631,MIKAKU(MINI店),云南北路20号-1(打印店隔壁),121.475309,31.236775,餐饮服务
2632,黄埔区南京东路街道定兴社区社区残疾人协会,定兴路与黄河路交叉口东北40米,121.470836,31.235182,政府机构及社会团体
2633,白玉兰酒店(上海人民广场店),北京东路813号附近,121.474954,31.23787,住宿服务
2634,上海鱼大人的家公寓(圆明园路分店),北京东路与河南中路交叉口东60米,121.484498,31.240642,住宿服务
2635,张玲玲lina特色民宿(南京路步行街店),南京东路558号南京路步行街,121.47782,31.236705,住宿服务
2636,上海迷茫不需要理解i公寓(南京路步行街店),河南中路与宁波路交叉口(宁波路120弄),121.484134,31.23922,住宿服务
2637,上海迷茫不需要理解i公寓(涅盘分店),长新大楼(新闸路200号)(新闸路地铁站6号口步行50米),121.469847,31.238669,住宿服务
2638,上海迷茫不需要理解i公寓(35号店),南京东路558号南京路步行街,121.477859,31.236406,住宿服务
2639,上海四和物业管理有限公司,江西中路406号4楼(南京东路地铁站6号口步行320米),121.485443,31.240671,公司企业
2640,来电(万来甘粟),南京东路228号大丸新世界百货B2层地铁出口处,121.486047,31.238171,生活服务
2641,来电(天津路),天津路与山西南路交叉口西40米,121.481555,31.237638,生活服务
2642,烧肉王(第一百货商业中心C馆店),南京东路800号第一百货c馆F8层,121.475272,31.235643,餐饮服务
2643,日本料理,南京东路829号世茂广场6楼东区L6-603,121.474615,31.235849,餐饮服务
2644,上海市少年儿童业余美术学校(天津路校区),天津路158号(南京东路地铁站5号口步行140米),121.483203,31.238332,科教文化服务
2645,壹号冰站(上海贵州路店),南京路步行街旁贵州路126号,121.476211,31.236332,餐饮服务
2646,街电(珍御轩新加坡泰国村鱼翅北京西路店),北京西路61号新金桥广场1层,121.472311,31.236828,生活服务
2647,上海吐槽屋新天地店公寓(北京东路分店),山北小区北京东路375号305室,121.483037,31.240035,住宿服务
2648,奶茶店(第一百货商业中心C馆店),六合路与宁波路交叉口东南40米,121.474945,31.23607,餐饮服务
2649,新世界商务楼16栋,凤阳路29号新世界商务楼16栋,121.473752,31.235862,地名地址信息
2650,雅戈尔大厦,南京路步行街与山东中路交叉口西40米,121.48364,31.237328,商务住宅
2651,小林辣肉面,江西中路473号(南京东路地铁站6号口步行460米),121.484881,31.242122,餐饮服务
2652,象屿集团,南苏州路999号象屿集团大厦F6层,121.471444,31.239206,公司企业
2653,电场,江西中路与沙市二路交叉口西北20米,121.486512,31.237771,公司企业
2654,第一百货商业中心-无障碍洗手间,南京东路800-830号(近西藏中路)第一百货商业中心F2,121.474416,31.235959,公共设施
2655,东大滩,黄浦区,121.476684,31.235591,地名地址信息
2656,问·ASK(新金桥广场店),北京西路61号甲,121.472208,31.236841,体育休闲服务
2657,古泰精品酒店(南京路步行街店),福建中路378号(南京东路地铁站1号口步行380米),121.480081,31.236764,住宿服务
2658,中共外滩街道工作委员会,山西南路350号上海物资大厦F1层,121.481297,31.23947,政府机构及社会团体
2659,上海拯通汽车牵引服务有限公司,新闸路168号(新闸路地铁站6号口步行140米),121.470767,31.238137,汽车服务
2660,外滩ART·333餐厅酒吧艺术中心,南苏州路华隆大厦内26层2601号(距地铁2号线南京东路6号口步行340m),121.484011,31.241887,餐饮服务
2661,天津路单宿,天津路上海铁路局职工公寓,121.478408,31.236485,住宿服务
2662,安周电缆,金达五金商店边门西90米(南京东路地铁站1号口步行430米),121.480188,31.238206,购物服务
2663,上海市北京东路小学,北京东路566-568号,121.479313,31.23953,科教文化服务
2664,惠普电脑中心(百联ZX店),惠普笔记本电脑售后维修中心南京东路340-372号,121.483399,31.237259,购物服务
2665,上海集琰实业有限公司,福建中路519号上海集琰实业有限公司,121.479091,31.238776,公司企业
2666,百联资产,外滩街道四川中路668号佳利商务楼,121.484254,31.242387,金融保险服务
2667,街电(外滩333),南苏州路333号华隆大厦27楼,121.483955,31.242065,生活服务
2668,上海祇苑民宿(观光巴士一路分店),上海上海黄浦区上海市黄浦区凤阳路228弄16号后门101室,121.471374,31.234661,住宿服务
2669,雅悦酒店(南京路步行街店),山西南路280号(南京东路地铁站1号口步行270米),121.481822,31.238489,住宿服务
2670,顺峰顺水(第一百货商业中心C馆店),南京东路800号第一百货商业中心C馆8F,121.475428,31.23544,餐饮服务
2671,街电(SFC上影影城新世界店),南京西路2-68号新世界城12层,121.473676,31.235117,生活服务
2672,来电(京炉·北京烤鸭火锅第一百货店),南京东路830号第一百货B馆5楼海底捞火锅旁,121.474538,31.235662,生活服务
2673,海友酒店(上海外滩北京东路店),山东北路33号(南京东路地铁站6号口步行260米),121.48231,31.239654,住宿服务
2674,满宝楼中餐厅(上海雅居乐万豪侯爵酒店),西藏中路555号上海雅居乐万豪侯爵酒店4层(近新世界百货),121.47325,31.236419,餐饮服务
2675,OA(雅居乐国际广场店),西藏中路525号雅居乐国际广场F1,121.473358,31.236125,购物服务
2676,茶昔茗今,江西中路349号2楼(南京东路地铁站6号口步行190米),121.485936,31.239319,餐饮服务
2677,杨家酱黄焖鸡米饭(牛庄路店),浙江中路473号(近浙江中路与宁波路交叉口),121.477184,31.237283,餐饮服务
2678,外滩街道社会治安综合治理工作中心(分部),河南中路575弄4号,121.48319,31.239983,政府机构及社会团体
2679,imax公司,南京西路128号永新广场F7层,121.472143,31.234141,公司企业
2680,意迩壹电气(上海)有限公司,北京东路668号赛格电子2B02,121.478412,31.23932,公司企业
2681,诚通东方资产经营管理有限公司,北京东路280号(南京东路地铁站6号口步行250米),121.48464,31.24061,金融保险服务
2682,上海科技京城西楼警务站,上海科技京城西楼西门旁,121.47679,31.239235,政府机构及社会团体
2683,上海市规划和自然资源局行政服务中心,北京西路95号房地大厦F1层,121.471767,31.236625,政府机构及社会团体
2684,永平里,厦门路与贵州路交叉口西南40米,121.474751,31.239031,商务住宅
2685,外滩街道社区卫生服务中心预防接种门诊,五福弄与宁波路交叉口东南20米,121.480921,31.238294,医疗保健服务
2686,耿记面馆(德仁里店),广西北路宁波路446弄561号德仁里,121.476811,31.236421,餐饮服务
2687,香江姳苑粥饭(人民广场店),贵州路112号(人民广场地铁站19号口步行380米),121.476387,31.236118,餐饮服务
